t,s,phi1,phi2,phi3,Ds,Dphi1,Dphi2,Dphi3,u
0.82,-0.0230047653346945,0.677049317373241,1.02605771178954,-0.294187254453727,-1.00883610980217,-2.71363920872672,8.2605627122213,7.39789474019889,14.2473154176809
0.825,-0.0278712107981523,0.663166297761691,1.06673203216905,-0.256468221710945,-0.937940058671168,-2.83820779525191,8.01195420589569,7.67444197419624,14.0905006862716
0.83,-0.0323850892167553,0.648677384131271,1.1061429918152,-0.217427744580272,-0.867818054335094,-2.95576595188973,7.75209636808908,7.93279109665249,13.9336859548623
0.835,-0.0365502507378504,0.633623842886206,1.14422974395621,-0.177154270480998,-0.798692237901264,-3.06783470393313,7.482670347272,8.17332473148594,13.7098775261554
0.84,-0.0403721081363813,0.61802915428492,1.18094226281421,-0.135719148938294,-0.730713612035834,-3.17518782857023,7.20438874099766,8.39697749724363,13.4860690974484
0.845,-0.0438574353144589,0.601907152737666,1.21624057479983,-0.0932053317965886,-0.663986273601704,-3.27857719607463,6.91769356009905,8.60454471312381,13.2141397441627
0.85,-0.0470131284000481,0.585271398660756,1.25008600100181,-0.04969183000952,-0.598600511122973,-3.37864305039256,6.62300737778504,8.79681518481198,12.942210390877
0.855,-0.0498462057469675,0.56813517847656,1.28244115718701,-0.0052537136399379,-0.534632804784938,-3.47591400914283,6.32073332964039,8.97457120448085,12.6402678089624
0.86,-0.0523638079348897,0.550511504613511,1.31326995380038,0.0400378881400973,-0.472145826434099,-3.5708070636169,6.0112551136257,9.13858855079042,12.3383252270479
0.865,-0.0545731977693408,0.532413115506099,1.342537595965,0.0861157870493145,-0.411188439578152,-3.66362757877883,5.6949369900775,9.28963648888789,12.0230014861259
0.87,-0.0564817602817009,0.513852475594873,1.37021058348203,0.132916735697232,-0.351795699385996,-3.75456929326528,5.37212378170814,9.42847777040773,11.707677745204
0.875,-0.058097002729204,0.494841775326443,1.39625671083079,0.180381427584156,-0.293988852687729,-3.84371431938556,5.0431408736059,9.55586863347165,11.3929705492868
0.88,-0.0594265545949375,0.475392931153478,1.42064506716866,0.228454497101185,-0.237775337974648,-3.93103314312155,4.7082942132349,9.67255880268858,11.0782633533697
0.885,-0.060478167587843,0.455517585534708,1.44334603633115,0.277084519530202,-0.183148785399253,-4.01638462412779,4.36787031043515,9.77929148915471,10.7729116988398
0.89,-0.0612597156427156,0.435227106934919,1.4643312968319,0.326224011043884,-0.130089016775239,-4.0995159957314,4.02213623742253,9.87680339045348,10.4675600443099
0.895,-0.0617791949202045,0.414532589824961,1.48357382186262,0.375829428705693,-0.0785620455775048,-4.18006286493214,3.6713396287888,9.96582469065556,10.1722268715917
0.9,-0.0620447238068124,0.393444854681741,1.50104787929317,0.425861170469884,-0.0285200769421482,-4.25754921240235,3.31570868150162,10.0470790603189,9.8768936988735
0.905,-0.0620645307281118,0.371974425480626,1.51672913349542,0.476283400467418,0.0200980650844772,-4.33139534284673,2.95545059921046,10.121278844163,9.58379737186998
0.91,-0.0618454453448315,0.350132799102655,1.53060359105588,0.527047820939562,0.0672960841090586,-4.40163938472342,2.59078247896762,10.1886262545658,9.29070104486646
0.915,-0.0613940848438783,0.327944839366193,1.54265209317363,0.578120666484127,0.113015442911071,-4.46766488836422,2.22260688928625,10.2494552001598,8.98791033716789
0.92,-0.060717972691302,0.30544193589223,1.55285451909466,0.629481380918533,0.157212212226969,-4.52829618591864,1.85210581022804,10.3043523586673,8.68511962946933
0.925,-0.0598248348404975,0.282658246605878,1.56119853581042,0.681108604346231,0.199843064195356,-4.58244607800656,1.48050850980454,10.3538077690134,8.36380078000569
0.93,-0.0587225997322044,0.259630697736374,1.56767959805784,0.732980173156699,0.240865272356979,-4.62911583371831,1.10909154397712,10.3982148313267,8.04248193054205
0.935,-0.0574193982945071,0.236398983817078,1.57230094831932,0.785073120025439,0.280236711654731,-4.6673951906146,0.739178756657032,10.4378703069387,7.70110799506049
0.94,-0.0559235639428348,0.213005567685475,1.57507361682272,0.837363673913985,0.317915858433652,-4.69646235472658,0.372141279705363,10.472974318384,7.35973405957893
0.945,-0.0542436325799616,0.189495680483173,1.57601642154141,0.889827260069895,0.353861790440926,-4.7155840005558,0.00939753293305667,10.5036303494004,7.0019813490638
0.95,-0.0523883425960062,0.165917321655907,1.57515596819418,0.942438500026754,0.388034186825884,-4.72411527107422,-0.347586775899097,10.5298452449288,6.64422863854867
0.955,-0.0503666348684323,0.142321258953532,1.57252665024535,0.995171211604177,0.420393328140004,-4.72149977772423,-0.697298651080452,10.5515292111131,6.27422074899145
0.96,-0.0481876527620484,0.118761028430031,1.56817064890466,1.0479984089078,0.450900096336907,-4.70726960041861,-1.03817780895051,10.5684958153003,5.90421285943423
0.965,-0.0458607421290077,0.0952929344435073,1.56213793312737,1.1008923023293,0.479515974772363,-4.68104528754056,-1.36861667789893,10.5804619860409,5.5234881514343
0.97,-0.0433954513088082,0.0719760496561916,1.55448625961419,1.15382429854637,0.506203048204284,-4.64253585594372,-1.68696039836552,10.5870480130879,5.14276344343437
0.975,-0.0408015311282928,0.0488722150344371,1.54528117281129,1.20676500052273,0.530924002792732,-4.5915387909521,-1.99150682284023,10.5877775473979,4.74888762749539
0.98,-0.0380889349016492,0.0260460398487214,1.53459600491034,1.25968420750812,0.553642126099912,-4.52794004636015,-2.28050651586315,10.5820776011304,4.35501181155641
0.985,-0.0352678184304098,0.00356490167364604,1.52251187584847,1.31255091503834,0.574321307090176,-4.45171404443273,-2.55216275402455,10.569278547648,3.94137649000318
0.99,-0.0323485400034519,-0.0185010536120631,1.50911769330829,1.36533331493518,0.592926036130021,-4.3629236759051,-2.80463152596481,10.5486141215164,3.52774116844995
0.995,-0.0293416603969977,-0.0400789118255561,1.49451015271787,1.41799879530647,0.609421404988091,-4.26172029998295,-3.03602153237448,10.5192214185047,3.08594288223912
1,-0.0262575419318909,-0.0611083254184898,1.47879045256079,1.47050643666862,0.62374071417946,-4.14855853633546,-3.24492787787886,10.4802350678256,2.6441445960283
1.005,-0.0231072526854505,-0.0815446794886879,1.46207472431787,1.52279942173461,0.635771681716316,-4.02454977911919,-3.43136433591634,10.4315657710512,2.16821022628632
1.01,-0.0199028193326706,-0.101338900502615,1.44448371981312,1.57482424597548,0.645417310349068,-3.89083210490661,-3.59563931050693,10.3735270135924,1.69227585654436
1.015,-0.0166565761272647,-0.120445726333629,1.42613221839565,1.62653193444148,0.652587073515528,-3.74846104709054,-3.73821608773045,10.3065386088521,1.18128915585155
1.02,-0.0133811648690921,-0.138823706976083,1.40712902655073,1.67787804155038,0.657196914044293,-3.5984095997341,-3.8597128476758,10.2311266916581,0.670302455158767
1.025,-0.0100895349041574,-0.156435204545329,1.38757697789986,1.72882265108746,0.659169244154749,-3.44156821757062,-3.96090266444105,10.1479237182631,0.127659638734679
1.03,-0.00679494312461034,-0.173246393277718,1.36757293320073,1.77933037620552,0.658432945457071,-3.27874481600371,-4.04271350613336,10.0576684663442,-0.414983177689432
1.035,-0.00351095396874706,-0.189227259530593,1.34720778034722,1.82937035942485,0.654923368952219,-3.11066477110724,-4.10622823486905,9.96120603500386,-0.983782802552734
1.04,-0.000251439421008342,-0.204351601782302,1.32656643436942,1.87891627263326,0.648582335031945,-2.93797091962533,-4.15268460677355,9.85948784476884,-1.55258242741606
1.045,0.00296942098801887,-0.218597030632184,1.30572783743362,1.92794631708608,0.639358133478788,-2.76122355897236,-4.18347527198141,9.75357163759096,-2.14101660220747
1.05,0.00613714018160266,-0.23194496880058,1.2847649588423,1.97644322340616,0.627205523466071,-2.58090044723295,-4.20014777463634,9.64462147684676,-2.72945077699891
1.055,0.00923692353686509,-0.244380651128827,1.26374479503414,2.02439425158382,0.612085733557912,-2.39739680316201,-4.20440455289114,9.53390774733758,-3.32946482075901
1.06,0.0122536688847832,-0.255893124579258,1.24272836958403,2.07179119097694,0.59396646170921,-2.21102530618467,-4.19810293890775,9.42280715528955,-3.92947886451913
1.065,0.0151720876962926,-0.266474382084789,1.22177021916362,2.11863041558462,0.572822372761606,-2.02200864726747,-4.18318343586505,9.31275162789048,-4.53009874137067
1.07,0.0179777820269376,-0.276106909542884,1.20091042822832,2.1649170637467,0.548657647058665,-1.83040617565397,-4.16058953730963,9.20442848028214,-5.13071861822223
1.075,0.0206552645970274,-0.284774877807575,1.18018224989575,2.21066601785449,0.521519441327679,-1.63630369901845,-4.13116493304731,9.0983595805893,-5.71664921926593
1.08,0.0231892781586142,-0.292465656944711,1.15961579032565,2.25589356674679,0.491472877441945,-1.43982828048213,-4.09589263749415,8.99509613683766,-6.30257982030966
1.085,0.0255652712620699,-0.299167670612892,1.13923698882424,2.30061661808762,0.458598998233743,-1.24112641017995,-4.0557303138201,8.89510620482942,-6.85459371039551
1.09,0.0277693982560867,-0.304870396063474,1.11906761784417,2.34485269836629,0.422994767494316,-1.04036400526056,-4.01161027394897,8.79877468814322,-7.4066076004814
1.095,0.0297885192876762,-0.309564364140565,1.09912528298458,2.38861995289739,0.384773069973885,-0.83772640988632,-3.96443947855846,8.70640333813422,-7.9053109247561
1.1,0.0316102003021706,-0.313241159281027,1.07942342299106,2.43193714582077,0.34406271138164,-0.633418395233298,-3.91509953708011,8.618210753934,-8.40401424903083
1.105,0.0332227130432214,-0.315893419514475,1.05997130975566,2.47482366010153,0.301008418385745,-0.427664159491292,-3.86444670769936,8.53433238245065,-8.83514666306847
1.11,0.0346150350528007,-0.317514836463279,1.0407740483169,2.51729949753008,0.255770838613334,-0.220707327863781,-3.81331189735552,8.4548205183687,-9.26627907710614
1.115,0.0357768496712001,-0.318100155342562,1.02183257685977,2.55938527872206,0.208526540650518,-0.0128109525679876,-3.76250066174176,8.37964430414917,-9.62278273219502
1.12,0.0366985460370314,-0.317645174960198,1.00314366671571,2.6011022431184,0.159468014042371,0.195742487165186,-3.71279320530513,8.30868973002955,-9.97928638728392
1.125,0.0373712190872262,-0.316146747716819,0.984699922362614,2.6424722489853,0.10880366929295,0.404651085091094,-3.66494438124655,8.2417596340238,-10.2585175137175
1.13,0.0377866695570362,-0.313602779605807,0.966489781424864,2.68351777341423,0.0567578378652743,0.613593507951411,-3.61968369152082,8.17857370192235,-10.537748640151
1.135,0.037937733241942,-0.310011301304327,0.948501016525008,2.72426389786747,0.003528744682019,0.822300700838259,-3.5776291789932,8.11893747583012,-10.7376959122551
1.14,0.0378193180324316,-0.305372193401831,0.930721156378102,2.76473273155328,-0.0507515851521982,1.03064323099164,-3.53943274881991,8.06279549964577,-10.9376431843592
1.145,0.0374272019296116,-0.299691005072823,0.913122520515493,2.80493345264268,-0.105842868514522,1.23834019166728,-3.50614751775075,8.00955947566496,-11.0551046260488
1.15,0.0367582265935992,-0.292973980555034,0.895673625394653,2.84487372703328,-0.161501297737878,1.44512286237808,-3.47878984039287,7.95865702260703,-11.1725660677384
1.155,0.0358103328454074,-0.285227828746236,0.878339845230496,2.88456023513604,-0.217486512398697,1.65074612865437,-3.45831852890371,7.90956319322852,-11.2023892273339
1.16,0.0345825606669449,-0.276459723204236,0.861083411995377,2.92399867187526,-0.27356159931693,1.85498848204395,-3.44563485299095,7.86180047432309,-11.2322123869293
1.165,0.0330750492010162,-0.266677302146882,0.843863415419095,2.96319374668865,-0.329493092556039,2.05765202011203,-3.44158253991257,7.81493878672157,-11.1678080570999
1.17,0.0312890367513216,-0.25588866845206,0.826635802988892,3.00214918352724,-0.385050973422995,2.25856244644124,-3.44694777447683,7.76859548529197,-11.1034037272706
1.175,0.0292268607824567,-0.244102389657694,0.809353379949451,3.04086772085548,-0.440008670468291,2.45756907063169,-3.46245919904226,7.72243535893943,-10.9401318331043
1.18,0.0268919579199135,-0.231327497961746,0.791965809302901,3.07935111165112,-0.494143059485922,2.65454480830089,-3.48878791351765,7.67617063060626,-10.776859938938
1.185,0.0242888639500792,-0.217573490222216,0.774419611808807,3.11760012340533,-0.547234463513407,2.84938618108381,-3.5265474753621,7.62956095727191,-10.5163151353052
1.19,0.021423213820237,-0.202850327957145,0.756658165984184,3.15561453812261,-0.599066652831769,3.04201331663282,-3.57629389958496,7.58241342995302,-10.2557703316724
1.195,0.0183017416385657,-0.187168437344609,0.738621708103485,3.19339315232086,-0.649426844965554,3.23236994861777,-3.63852565874587,7.53458257370336,-9.90663203489408
1.2,0.01493228067414,-0.170538709222725,0.720247332198608,3.2309337770313,-0.69810570468281,3.42042341672592,-3.71368368295473,7.48597034761387,-9.55749373811574
1.205,0.0113237633569301,-0.152972499089646,0.70146899005889,3.26823323779856,-0.744897343995108,3.60616466666197,-3.80215135987173,7.43652614481264,-9.13255493731472
1.21,0.00748622127780222,-0.134481627103566,0.682217491231116,3.3052873746806,-0.789599322157527,3.78960825014806,-3.90425453470733,7.38624679246494,-8.70761613651371
1.215,0.00343078518851791,-0.115078378082715,0.662420503019508,3.34209104224878,-0.832012645668661,3.97079232492378,-4.02026151022229,7.33517655177316,-8.2205334047505
1.22,-0.000830333284988583,-0.094775998134904,0.642003546134638,3.37863848109083,-0.871943158473185,4.14976372474824,-4.1503651978881,7.28340590447169,-7.73345067298731
1.225,-0.0052845883803989,-0.073597369504967,0.620915784440624,3.41493410660267,-0.909265109384101,4.32612453961379,-4.29379560248119,7.23160720103028,-7.19638624463314
1.23,-0.00991879842731066,-0.0515449635688845,0.599084212267586,3.45098030515446,-0.943889067450059,4.49951721347332,-4.44884740247136,7.18209875246642,-6.65932181627901
1.235,-0.0147191176160633,-0.0286239230255981,0.576440803266208,3.48678879489491,-0.975716268001833,4.66925182166188,-4.61327633044387,7.137566243323,-6.08046260327817
1.24,-0.0196712812387162,-0.00485361524128777,0.552941948563219,3.52238774258436,-1.0046514944984,4.8340326465884,-4.78413089407648,7.10079208370876,-5.50160339027737
1.245,-0.0247606056890499,0.0197323677506359,0.528568456761378,3.55782176359479,-1.03060307852695,4.99195817773575,-4.95775237613953,7.07465540929826,-4.88479136559082
1.25,-0.029971988462565,0.0450862092495234,0.50332555393949,3.59315192190979,-1.05348289980288,5.14052111166067,-5.12977483449588,7.06213208133189,-4.2679793409043
1.255,-0.0352899081564834,0.0711458678874952,0.477242883652393,3.62845573012461,-1.07320638616978,5.27660835199385,-5.29512510210095,7.0662946866159,-3.61683196294681
1.26,-0.0406984244697468,0.0978350776294324,0.450374506930966,3.66382714944611,-1.08969251359946,5.39650100943984,-5.44802278700266,7.09031253752232,-2.96568458498934
1.265,-0.0461811782030184,0.125063347772986,0.422798902282125,3.69937658969279,-1.10286380619195,5.49587440177713,-5.58198027234153,7.13745167198905,-2.28856747174458
1.27,-0.0517213912586812,0.152725962948569,0.394618965688826,3.73523090929479,-1.11264633617547,5.5697980538581,-5.68980271635056,7.21107485351981,-1.61145035849986
1.275,-0.0573019964295212,0.180698281939853,0.365969675346098,3.77153493986669,-1.11897773617786,5.612459778075,-5.76326739737797,7.31455652044881,-0.921947936918439
1.28,-0.0629058054933632,0.208805302576196,0.337043593513032,3.8084339839386,-1.12185049526373,5.62038211954613,-5.79924884006144,7.44618969952213,-0.232445515337054
1.285,-0.0685152885038637,0.236864266849205,0.308023357390317,3.84604117675402,-1.12127888779195,5.59461785327109,-5.80231832533444,7.59947887170754,0.454538337610495
1.29,-0.0741131495262946,0.264706011222022,0.279063186675211,3.88444600962619,-1.11728583887581,5.53673873784776,-5.77750135211437,7.76831178391315,1.14152219055808
1.295,-0.0796823586336884,0.29217484438863,0.250289462394298,3.92371499386628,-1.10990344621325,5.44866251995567,-5.72999126591719,7.94712001211955,1.81381648415051
1.3,-0.0852061519068397,0.319128547273869,0.221800726903484,3.96389166078346,-1.09917298008691,5.33265293435598,-5.66514925885745,8.13087896137997,2.48611077774297
1.305,-0.0906680314343029,0.345438373033419,0.193667683888005,4.00499656168478,-1.08514488336408,5.19131970389151,-5.58850436964833,8.31510786582013,3.13525496063642
1.31,-0.0960517653123946,0.370989047053818,0.165933198362418,4.0470272678753,-1.06787877149672,5.02761853948666,-5.50575348360155,8.49586978863834,3.7843991435299
1.315,-0.101341387645192,0.395678766952443,0.138612296670612,4.08995837065799,-1.04744343252148,4.84485114014753,-5.42276133262748,8.66977162210546,4.40302271180483
1.32,-0.106521198544532,0.419419202577527,0.111692166485792,4.13374148133379,-1.02391682705965,4.64666519296182,-5.34556049523503,8.83396408756493,5.02164628007978
